,id,rank,name,symbol,category,tokenRole,totalTokensForSale,endDate,type,tokensForSale,startDate,ieoPlatformExchange,ICO_price,intended_raise,hardCap,softCap,actual_raised,platform,date_1,price_1,sale_1,cumulative_realized_ROI_1,date_2,price_2,sale_2,cumulative_realized_ROI_2,date_3,price_3,sale_3,cumulative_realized_ROI_3,date_4,price_4,sale_4,cumulative_realized_ROI_4,date_5,price_5,sale_5,cumulative_realized_ROI_5,date_6,price_6,sale_6,cumulative_realized_ROI_6
217,171489,534.0,Gari Network,GARI,Entertainment,Utility,,2022-01-18,IEO,4500000,2022-01-18,"{'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}",0.2,900000.0,,,,,2022-02-19 00:00:00+00:00,0.76807946,0.14353484908750003,0.7176742454375001,2022-03-21 00:00:00+00:00,0.4336943,0.084638153234375,1.140865011609375,2022-04-20 00:00:00+00:00,0.482613976188,0.07921840298105409,1.5369570265146455,,,,,,,,,,,,
947,171490,2009.0,Sheesha Finance DAO,mSHEESHA,DeFi,Utility,,2021-12-06,IDO,5000000,2021-12-06,,0.02,100000.0,,,,,2022-02-19 00:00:00+00:00,0.0155839,0.0029122413125,0.145612065625,2022-03-21 00:00:00+00:00,0.00701202,0.001368439528125,0.21403404203125,2022-04-20 00:00:00+00:00,0.004543474759,0.0007457861399614788,0.2513233490293239,,,,,,,,,,,,
669,171492,1511.0,Safle,SAFLE,DeFi,Utility,,2021-12-16,IDO,5000000,2021-12-16,,0.11,550000.0,,,,['POLS'],2022-02-19 00:00:00+00:00,0.10866349,0.020306489693750002,0.18460445176136367,2022-03-21 00:00:00+00:00,0.05752466,0.011226296928125,0.2866616965625,2022-04-20 00:00:00+00:00,0.034657438715,0.005688826022200726,0.3383782967643248,,,,,,,,,,,,
230,171511,561.0,Voxies,VOXEL,Gaming,Utility,,2021-12-14,IEO,30000000,2021-12-07,"{'id': 2, 'name': 'Binance', 'slug': 'binance'}",0.2,6000000.0,,,,,2022-02-19 00:00:00+00:00,1.26554436,0.23649860227500002,1.182493011375,2022-03-21 00:00:00+00:00,1.28589086,0.25094963814687504,2.4372412021093752,2022-04-20 00:00:00+00:00,1.582089783594,0.25969124851895337,3.7356974447041424,,,,,,,,,,,,
1069,171513,,Hololoot,HOL,Non-Fungible Tokens (NFT),Utility,,2021-12-12,IDO,875000,2021-12-05,,0.2,175000.0,,,,"['SFUND', 'EJS', 'synapse']",2022-02-19 00:00:00+00:00,0.222032,0.041492230000000005,0.20746115,2022-03-21 00:00:00+00:00,0.12322628,0.024048378706249998,0.32770304353125,2022-04-20 00:00:00+00:00,0.108813795667,0.017861180032814842,0.4170089436953242,,,,,,,,,,,,
1775,171514,,Geopoly,GEO,Gaming,Utility,,2021-12-15,IDO,5000000,2021-12-15,,0.02,100000.0,,,,"['SFUND', 'POOLZ', 'EJS']",2022-02-19 00:00:00+00:00,0.01090756,0.002038350275,0.10191751375000001,2022-03-21 00:00:00+00:00,0.00652756,0.00127389413125,0.16561222031250003,2022-04-20 00:00:00+00:00,0.004660817395,0.0007650472817521303,0.20386458440010655,,,,,,,,,,,,
1363,171520,,MetaBrands,MAGE,Gaming,Utility,,2021-12-11,IDO,1000000,2021-12-09,,0.1,100000.0,,,,"['TPAD', 'duck']",2022-02-19 00:00:00+00:00,0.09725596,0.018174707525,0.18174707525,2022-03-21 00:00:00+00:00,0.08489974,0.016568714884375002,0.34743422409375,2022-04-20 00:00:00+00:00,0.065871089392,0.010812373370272573,0.4555579577964758,,,,,,,,,,,,
1608,171521,,Stay In Destiny World,SIW,Gaming,Utility,,2021-12-24,IDO,1166666,2021-12-23,,0.06,70000.0,,,,"['POOLZ', 'EJS', 'gamestation', 'moonSTART']",2022-02-19 00:00:00+00:00,0.03892699,0.0072744812562500006,0.12124135427083335,2022-03-21 00:00:00+00:00,0.03132429,0.006113130970312499,0.22312687044270835,2022-04-20 00:00:00+00:00,0.022803999274,0.003743149790928734,0.2855127002915206,,,,,,,,,,,,
1915,171530,,myMessage,MESA,Social,Utility,,2021-12-18,IDO,55555555555,2021-12-18,,1.8e-06,100000.0,,,,"['TPAD', 'BSCS']",2022-02-19 00:00:00+00:00,1.2e-06,2.2425e-07,0.12458333333333335,2022-03-21 00:00:00+00:00,3.7e-07,7.22078125e-08,0.16469878472222224,2022-04-20 00:00:00+00:00,4.0291000000000005e-07,6.613543809320402e-08,0.20144069477400223,,,,,,,,,,,,
1750,171532,,DAOLand,DLD,DeFi,Utility,,2021-12-08,IDO,376569,2021-12-07,,0.14,52200.0,,,,['START'],2022-02-19 00:00:00+00:00,0.03069832,0.00573674855,0.04097677535714286,2022-03-21 00:00:00+00:00,0.01482888,0.0028939486125,0.06164783687499999,2022-04-20 00:00:00+00:00,0.010360576688,0.0017006311041153524,0.07379520190439537,,,,,,,,,,,,
1513,171533,,ECIO,ECIO,Gaming,Utility,,2021-12-18,IDO,70000000,2021-12-18,,0.0025,175000.0,,,,,2022-02-19 00:00:00+00:00,0.00272175,0.0005086270312500001,0.20345081250000002,2022-03-21 00:00:00+00:00,0.00125502,0.00024492499687499996,0.30142081125000003,2022-04-20 00:00:00+00:00,0.000886575321,0.00014552641348429665,0.35963137664371864,,,,,,,,,,,,
821,171534,1789.0,1Sol,1SOL,Exchange token,Utility,,2021-12-09,IDO,400000,2021-12-08,,0.38,152000.0,,,,['DAO'],2022-02-19 00:00:00+00:00,0.62686684,0.11714574072500002,0.30827826506578954,2022-03-21 00:00:00+00:00,0.30187343,0.0589124865734375,0.4633111244695724,2022-04-20 00:00:00+00:00,0.269720876816,0.04427318346804316,0.5798195020170543,,,,,,,,,,,,
1220,171547,,99Starz,STZ,Gaming,Utility,,2021-12-18,IDO,714286,2021-12-11,,0.6,428571.0,,,,['START'],2022-02-19 00:00:00+00:00,0.29952645,0.05597400534375,0.09329000890625,2022-03-21 00:00:00+00:00,0.22177218,0.043280227003125005,0.16542372057812502,2022-04-20 00:00:00+00:00,0.206960973186,0.033971493956099275,0.2220428771716238,,,,,,,,,,,,
540,171549,1257.0,Unbound Finance,UNB,DeFi,Utility,,2021-12-14,IEO,66666666,2021-12-14,"{'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}",0.012,800000.0,,,,"['PKF', 'POLS', 'GAFI']",2022-02-19 00:00:00+00:00,0.00777262,0.0014525083625000002,0.12104236354166668,2022-03-21 00:00:00+00:00,0.00589777,0.0011509866765625001,0.21695791992187505,2022-04-20 00:00:00+00:00,0.005772006927,0.0009474428701053664,0.29591149243065556,,,,,,,,,,,,
820,171558,1786.0,ManuFactory,MNFT,Gaming,Utility,,2021-12-11,IDO,8332500,2021-12-10,,0.03,249975.0,,,,"['TPAD', 'GAME']",2022-02-19 00:00:00+00:00,0.04002099,0.00747892250625,0.249297416875,2022-03-21 00:00:00+00:00,0.03942859,0.0076947357671875004,0.5057886091145835,2022-04-20 00:00:00+00:00,0.037404203712,0.0061396922365306575,0.7104450169989386,,,,,,,,,,,,
1123,171559,,Nitro League,NITRO,Gaming,Utility,,2021-12-13,IDO,12500000,2021-12-13,,0.06,750000.0,,,,['POLS'],2022-02-19 00:00:00+00:00,0.04339965,0.00811030959375,0.1351718265625,2022-03-21 00:00:00+00:00,0.03674173,0.0071703782453125,0.2546781306510417,2022-04-20 00:00:00+00:00,0.046728660592,0.007670250030430016,0.38251563115820864,,,,,,,,,,,,
1622,171566,,Starbots,BOT,Gaming,Utility,,2022-01-12,IDO,500000,2022-01-11,,0.1,50000.0,,,,['IF'],2022-02-19 00:00:00+00:00,0.13018056,0.02432749215,0.2432749215,2022-03-21 00:00:00+00:00,0.10086451,0.0196843395296875,0.440118316796875,2022-04-20 00:00:00+00:00,0.085133426276,0.013974178955942381,0.5798601063562988,,,,,,,,,,,,
876,171569,1894.0,Arker,ARKER,Gaming,,,2021-12-10,IDO,22220000,2021-12-10,,0.009,199980.0,,,,,2022-02-19 00:00:00+00:00,0.01382141,0.00258287599375,0.2869862215277778,2022-03-21 00:00:00+00:00,0.00676975,0.0013211590234375,0.4337816685763889,2022-04-20 00:00:00+00:00,0.014814753521,0.0024317594856274887,0.7039771669794431,,,,,,,,,,,,
681,171582,1530.0,Metastrike,MTS,Gaming,Utility,,2022-01-26,IEO,1400000,2022-01-25,"{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}",0.05,70000.0,,,,"['SFUND', 'PAID']",2022-02-19 00:00:00+00:00,0.2672344,0.0499394285,0.99878857,2022-03-21 00:00:00+00:00,0.16898891,0.032979241967187496,1.6583734093437499,2022-04-20 00:00:00+00:00,0.083028272294,0.013628629625190545,1.930946001847561,,,,,,,,,,,,
416,171594,988.0,Platypus Finance,PTP,DeFi,Utility,,2021-12-14,IDO,10500000,2021-12-13,,0.1,1050000.0,,,,['XAVA'],2022-02-19 00:00:00+00:00,4.00116009,0.7477167918187501,7.4771679181875,2022-03-21 00:00:00+00:00,3.71615956,0.72523176413125,14.729485559499999,2022-04-20 00:00:00+00:00,2.89999575319,0.4760181916697321,19.489667476197322,,,,,,,,,,,,
755,171598,1673.0,Soldex,SOLX,Exchange token,Utility,,2021-12-09,IDO,4166666,2021-12-08,,0.12,500000.0,,,,"['TPAD', 'synapse', 'truepnl']",2022-02-19 00:00:00+00:00,0.03042006,0.0056847487125,0.0473729059375,2022-03-21 00:00:00+00:00,0.02125684,0.00414840518125,0.08194294911458334,2022-04-20 00:00:00+00:00,0.022500473662,0.0036933277479858236,0.11272068034779854,,,,,,,,,,,,
642,171601,1463.0,MetaGods,MGOD,Gaming,Utility,,2021-12-15,IDO,2222222,2021-12-14,,0.045,100000.0,,,,"['DAO', 'GAFI']",2022-02-19 00:00:00+00:00,0.60482662,0.11302697461250001,2.5117105469444447,2022-03-21 00:00:00+00:00,0.3724805,0.072691897578125,4.127086048680556,2022-04-20 00:00:00+00:00,0.29058651073,0.047698161353910494,5.187045189878567,,,,,,,,,,,,
244,171614,586.0,Sipher,SIPHER,Gaming,Utility,,2021-12-09,ICO,40000000,2021-12-06,,0.36,44000000.0,,,,,2022-02-19 00:00:00+00:00,0.59599012,0.111375653675,0.3093768157638889,2022-03-21 00:00:00+00:00,0.47018018,0.091758600753125,0.5642618178559028,2022-04-20 00:00:00+00:00,0.600283036501,0.09853312550920157,0.8379649442703516,,,,,,,,,,,,
251,171617,607.0,pSTAKE,PSTAKE,Blockchain Service,Utility,,2021-12-22,ICO,25000000,2021-12-07,,0.4,10000000.0,,,,,2022-02-24 00:00:00+00:00,0.80112293,0.14970984754375002,0.374274618859375,2022-03-26 00:00:00+00:00,0.667791289769,0.1303236438939814,0.7000837285943285,2022-04-25 00:00:00+00:00,0.58545155108,0.09609861957514483,0.9403302775321906,,,,,,,,,,,,
805,171619,1764.0,DeFiHorse,DFH,Gaming,Utility,,2021-12-23,IDO,2307692,2021-12-23,,0.065,150000.0,150000.0,,,['POOLZ'],2022-03-15 00:00:00+00:00,0.12619938,0.0235835091375,0.36282321749999996,2022-04-14 00:00:00+00:00,0.044094073108,0.008605233954983126,0.49521143219204805,2022-05-14 00:00:00+00:00,0.045770685788,0.007513003788478236,0.610796105860944,,,,,,,,,,,,
803,171621,1760.0,GOGOcoin,GOGO,DeFi,Utility,,2021-12-07,IDO,2000000,2021-12-06,,0.2617308,523461.0,,,,,2022-02-19 00:00:00+00:00,0.22066877,0.04123747639375,0.15755683470860138,2022-03-21 00:00:00+00:00,0.19612572,0.03827516004375,0.3037954892488771,2022-04-20 00:00:00+00:00,0.198213930903,0.032535715560412924,0.4281053357033751,,,,,,,,,,,,
459,171633,1070.0,MetaVPad,METAV,Blockchain Service,,,2021-12-10,IDO,120000000,2021-12-10,,0.001,120000.0,,,,,2022-02-19 00:00:00+00:00,0.06788852,0.012686667175,12.686667174999998,2022-03-21 00:00:00+00:00,0.03594724,0.0070153285562499995,19.701995731249998,2022-04-20 00:00:00+00:00,0.024112011425,0.003957852718723077,23.659848449973076,,,,,,,,,,,,
968,171634,2039.0,Gadget War,GWAR,Gaming,Utility,,2021-12-15,IDO,6500000,2021-12-15,,0.01,65000.0,,,,"['duck', 'moonSTART', 'synapse', 'truepnl']",2022-02-19 00:00:00+00:00,0.00524715,0.0009805611562500002,0.09805611562500001,2022-03-21 00:00:00+00:00,0.00202616,0.0003954177875,0.137597894375,2022-04-20 00:00:00+00:00,0.001538686161,0.00025256678500331395,0.16285457287533142,,,,,,,,,,,,
982,171640,2066.0,SolClout,SCT,Social,Utility,,2021-12-07,IDO,3333332,2021-12-07,,0.015,50000.0,,,,['truepnl'],2022-02-19 00:00:00+00:00,0.00119783,0.00022384448125,0.014922965416666668,2022-03-21 00:00:00+00:00,0.00068332,0.00013335416875,0.023813243333333334,2022-04-20 00:00:00+00:00,0.00052656324,8.643243047126386e-05,0.029575405364750926,,,,,,,,,,,,
826,171660,1799.0,Legends of Mitra,MITA,Gaming,Utility,,2022-01-10,IDO,1583333,2022-01-10,,0.06,95000.0,,,,"['PKF', 'GAFI']",2022-02-22 00:00:00+00:00,0.11997522,0.0224203692375,0.373672820625,2022-03-24 00:00:00+00:00,0.031666078332,0.006179833099479374,0.4766700389496563,2022-04-23 00:00:00+00:00,0.027940593401,0.004586293180013452,0.5531082586165471,,,,,,,,,,,,
754,171661,1672.0,Mouse Haunt,MHT,Gaming,Utility,,2021-12-21,IDO,497500,2021-12-20,,0.2,99500.0,,,,"['SFUND', 'gamestation']",2022-02-19 00:00:00+00:00,0.88502833,0.16538966916875003,0.8269483458437501,2022-03-21 00:00:00+00:00,0.64059111,0.1250153588109375,1.4520251398984376,2022-04-20 00:00:00+00:00,0.417903707938,0.06859657195218288,1.795007999659352,,,,,,,,,,,,
1752,171662,,Phantasia,FANT,Gaming,Utility,,2021-12-15,IDO,4000000,2021-12-11,,0.075,300000.0,,,,['SLIM'],2022-02-19 00:00:00+00:00,0.06034183,0.011276379481250001,0.1503517264166667,2022-03-21 00:00:00+00:00,0.04562276,0.00890356675625,0.2690659498333334,2022-04-20 00:00:00+00:00,0.046708191496,0.0076668901420397255,0.37129115172719634,,,,,,,,,,,,
484,171663,1120.0,MeanFi,MEAN,DeFi,Utility,,2021-12-28,IEO,37210,2021-12-27,"{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}",2.15,80000.0,,,,['SLIM'],2022-02-19 00:00:00+00:00,0.60408193,0.11288781066875,0.0525059584505814,2022-03-21 00:00:00+00:00,0.46085898,0.089939510315625,0.09433828882994187,2022-04-20 00:00:00+00:00,0.410290613908,0.06734692486246358,0.12566243992876214,,,,,,,,,,,,
907,171669,1946.0,The Wasted Lands,WAL,Gaming,Utility,,2022-01-06,IDO,316666,2022-01-06,,0.3,95000.0,,,,['GAFI'],2022-03-07 00:00:00+00:00,0.96921681,0.18112239136875002,0.6037413045625001,2022-04-06 00:00:00+00:00,0.283279683976,0.055283800825941254,0.7880206406489709,2022-05-06 00:00:00+00:00,0.193069074537,0.03169121597069805,0.8936580272179644,,,,,,,,,,,,
956,171672,2023.0,Defly Ball,DEFLY,Gaming,Utility,,2021-12-11,IDO,950000,2021-12-11,,0.1,95000.0,,,,"['KOM', 'duck', 'truepnl']",2022-02-19 00:00:00+00:00,0.01668487,0.0031179850812500004,0.031179850812500003,2022-03-21 00:00:00+00:00,0.01799626,0.003512082615625,0.06630067696875,2022-04-20 00:00:00+00:00,0.025780862131,0.004231785290645995,0.10861852987520995,,,,,,,,,,,,
488,171673,1127.0,izumi Finance,IZI,DeFi,Utility,,2021-12-20,IEO,11250000,2021-12-20,"{'id': 124, 'name': 'Bybit', 'slug': 'bybit'}",0.04,450000.0,,,,,2022-02-19 00:00:00+00:00,0.05911999,0.01104804813125,0.27620120328125,2022-03-21 00:00:00+00:00,0.0497711,0.009713141234375,0.519029734140625,2022-04-20 00:00:00+00:00,0.061070543768,0.010024390476004242,0.7696394960407311,,,,,,,,,,,,
1376,171692,,VOID,VOID,Gaming,Utility,,2021-12-15,IDO,1315789,2021-12-15,,0.095,125000.0,,,,,2022-03-28 00:00:00+00:00,0.079055904127,0.014773572083733127,0.15551128509192766,2022-04-27 00:00:00+00:00,0.037188353911,0.0072575396929435935,0.2319064397544918,,,,,,,,,,,,,,,,
1990,171696,,Hashtagger,MOOO,Social,Utility,,2021-12-14,IEO,124999,2021-12-14,"{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}",0.8,30067900.0,100000.0,,,['duck'],2022-02-19 00:00:00+00:00,0.18307302,0.034211770612500005,0.042764713265625004,2022-03-21 00:00:00+00:00,0.06087318,0.011879781534375,0.057614440183593754,2022-04-20 00:00:00+00:00,0.07973981537,0.01308884769046723,0.07397549979667778,,,,,,,,,,,,
1501,171697,,Angels Creed,ANGEL,Gaming,Utility,,2021-12-26,IDO,20000000,2021-12-17,,0.01,200000.0,,,,['BSCS'],2022-02-19 00:00:00+00:00,0.00210091,0.00039260755625000006,0.039260755625000004,2022-03-21 00:00:00+00:00,0.00161571,0.00031531590468750003,0.07079234609375,2022-04-20 00:00:00+00:00,0.000866335286,0.0001422041241845851,0.08501275851220852,,,,,,,,,,,,
504,171700,1178.0,WAM,WAM,Gaming,,,2021-12-16,IDO,14250000,2021-12-15,,0.02,285000.0,,,,,2022-02-19 00:00:00+00:00,0.14970278,0.027975707012500003,1.398785350625,2022-03-21 00:00:00+00:00,0.09971948,0.01946087976875,2.3718293390625003,2022-04-20 00:00:00+00:00,0.0816694055,0.013405579190275805,3.04210829857629,,,,,,,,,,,,
1473,171701,,Cowboy Snake,COWS,Gaming,Utility,,2021-12-21,IDO,2285600,2021-12-21,,0.035,80000.0,,,,['BSCS'],2022-02-19 00:00:00+00:00,0.04633739,0.00865929975625,0.24740856446428572,2022-03-21 00:00:00+00:00,0.02986346,0.005828040865625,0.41392401776785714,2022-04-20 00:00:00+00:00,0.022866931421,0.0037534797532329475,0.5211662964316557,,,,,,,,,,,,
1872,171705,,Gamesta,GSG,Gaming,Utility,,2021-12-15,IDO,1875000,2021-12-14,,0.08,150000.0,150000.0,,,['EJS'],2022-02-19 00:00:00+00:00,0.01699651,0.00317622280625,0.039702785078125004,2022-03-21 00:00:00+00:00,0.00927496,0.0018100664125000002,0.062328615234375,2022-04-20 00:00:00+00:00,0.007291278715,0.001196822893639221,0.07728890140486526,,,,,,,,,,,,
2029,171718,,GOinfluencer,GOIN,Business,Utility,,2021-12-15,IDO,7589743,2021-12-15,,0.01,75897.0,,,,"['START', 'synapse']",2022-02-19 00:00:00+00:00,0.00270274,0.0005050745375,0.05050745375,2022-03-21 00:00:00+00:00,0.00192505,0.0003756855390625,0.08807600765625,2022-04-20 00:00:00+00:00,0.001517449916,0.00024908097336664666,0.11298410499291467,,,,,,,,,,,,
567,171720,1318.0,Ertha,ERTHA,Gaming,Utility,,2022-01-04,IEO,20000000,2022-01-04,"{'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}",0.018,360000.0,,,,"['SFUND', 'PKF', 'GAFI']",2022-02-19 00:00:00+00:00,0.15164732,0.028339092925000003,1.5743940513888892,2022-03-21 00:00:00+00:00,0.07797006,0.015216344521875,2.4197465248263894,2022-04-20 00:00:00+00:00,0.051155976914,0.008396969408287757,2.8862448252868202,,,,,,,,,,,,
948,171723,2012.0,Wizarre,SCRL,Gaming,Utility,,2021-12-17,IDO,131578947,2021-12-16,,0.00095,125000.0,,,,"['EJS', 'gamestation', 'duck', 'truepnl', 'cyberfi']",2022-02-19 00:00:00+00:00,0.00063535,0.00011873103125000001,0.12498003289473686,2022-03-21 00:00:00+00:00,0.00051868,0.00010122364375,0.2315312368421053,2022-04-20 00:00:00+00:00,0.000282641001,4.639395007380484e-05,0.28036697376189984,,,,,,,,,,,,
1921,171724,,Ftribe Fighters,F2C,Gaming,Utility,,2022-01-05,IEO,2272727,2022-01-04,"{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}",0.022,50000.0,,,,['PKF'],2022-02-21 00:00:00+00:00,0.02611351,0.00487996218125,0.22181646278409092,2022-03-23 00:00:00+00:00,0.0151588377,0.0029583419198906252,0.35628655005184656,2022-04-22 00:00:00+00:00,0.017415984188,0.0028587370482184454,0.48622914315268506,,,,,,,,,,,,
707,171725,1581.0,SpaceCrypto,SPG,Gaming,Utility,,2021-12-22,IDO,5000000,2021-12-22,,0.025,125000.0,,,,"['PKF', 'GAFI']",2022-02-19 00:00:00+00:00,0.99346041,0.18565291411875,7.42611656475,2022-03-21 00:00:00+00:00,0.09580341,0.018696634232812502,8.1739819340625,2022-04-20 00:00:00+00:00,0.062081991959,0.010190414077355324,8.581598497156714,,,,,,,,,,,,
966,171733,2037.0,Chumbi Valley,CHMB,Gaming,Utility,,2021-12-17,IEO,300000000,2021-12-14,"{'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}",0.001,300000.0,,,,,2022-02-19 00:00:00+00:00,0.03391849,0.006338517818750001,6.338517818750001,2022-03-21 00:00:00+00:00,0.01158897,0.0022616599265625,8.600177745312502,2022-04-20 00:00:00+00:00,0.005846728585,0.0009597080151424231,9.559885760454923,,,,,,,,,,,,
2033,171738,,Nunu Spirits,NNT,Gaming,Utility,,2022-03-29,IDO,833333,2022-03-28,,0.06,50000.0,,,,"['TPAD', 'GAME']",2022-03-31 00:00:00+00:00,0.058554190972,0.010942314437892502,0.18237190729820837,2022-04-30 00:00:00+00:00,0.053737581989,0.010487224985040781,0.3571589903822214,,,,,,,,,,,,,,,,
516,171751,1207.0,Imperium Empires,IME,Gaming,Utility,,2021-12-21,IDO,222222222,2021-12-20,,0.0045,1000000.0,,,,['XAVA'],2022-02-19 00:00:00+00:00,0.0313017,0.0058495051875,1.2998900416666668,2022-03-21 00:00:00+00:00,0.01971304,0.0038471229625000004,2.154806255555556,2022-04-20 00:00:00+00:00,0.012642217141,0.0020751497085936014,2.6159506352430233,,,,,,,,,,,,
1493,171782,,Tales of Chain,TALE,Gaming,Utility,,2021-12-28,IDO,16666667,2021-12-28,,0.006,100000.0,100000.0,,,"['duck', 'moonSTART', 'truepnl', 'cyberfi']",2022-02-24 00:00:00+00:00,0.00229115,0.00042815865625,0.07135977604166667,2022-03-26 00:00:00+00:00,0.000375172565,7.321727088828126e-05,0.08356265452304688,2022-04-25 00:00:00+00:00,0.000430131432,7.060368492461639e-05,0.09532993534381627,,,,,,,,,,,,
1634,171797,,Sandwich Network,SANDWICH,Blockchain Service,Utility,,2022-02-09,IEO,6250000,2022-02-08,"{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}",0.016,100000.0,,,,,2022-02-19 00:00:00+00:00,0.01505694,0.0028137656625,0.17586035390625,2022-03-21 00:00:00+00:00,0.00599103,0.0011691869484375,0.24893453818359373,2022-04-20 00:00:00+00:00,0.004760521117,0.0007814130938044324,0.2977728565463708,,,,,,,,,,,,
1223,171798,,Oren Game,OREN,Gaming,Utility,,2021-12-20,IDO,8000000,2021-12-20,,0.06,480000.0,,,,,2022-02-19 00:00:00+00:00,0.02062565,0.00385441834375,0.06424030572916667,2022-03-21 00:00:00+00:00,0.00752424,0.0014684024625,0.08871368010416666,2022-04-20 00:00:00+00:00,0.004066464792,0.0006674876039550016,0.0998384735034167,,,,,,,,,,,,
415,171804,987.0,Calo,CALO,Dapp,Utility,,2021-12-20,IDO,1428571,2021-12-20,,0.035,50000.0,,,,['BSCS'],2022-02-19 00:00:00+00:00,0.05189263,0.00969743523125,0.2770695780357143,2022-03-21 00:00:00+00:00,0.01735172,0.0033862966062500003,0.37382090964285714,2022-04-20 00:00:00+00:00,0.300592288538,0.049340554192994504,1.7835510294427,,,,,,,,,,,,
1453,171814,,SportFi,SPOFI,Gaming,Utility,,2021-12-15,IDO,500000,2021-12-15,,0.1,50000.0,,,,,2022-02-19 00:00:00+00:00,0.00626477,0.0011707288937500002,0.011707288937500001,2022-03-21 00:00:00+00:00,0.0029394,0.00057364228125,0.017443711750000004,2022-04-20 00:00:00+00:00,0.001783959146,0.0002928269828524685,0.020371981578524684,,,,,,,,,,,,
1607,171818,,Tribe Land,TRBL,Gaming,Utility,,2021-12-18,IDO,20000000,2021-12-18,,0.01,200000.0,,,,['synapse'],2022-02-19 00:00:00+00:00,0.00078187,0.00014611195625,0.014611195625,2022-03-21 00:00:00+00:00,0.00037884,7.393299375000001e-05,0.022004495000000002,2022-04-20 00:00:00+00:00,5.5633546e-05,9.131937498171843e-06,0.022917688749817186,,,,,,,,,,,,
796,171820,1748.0,SnapEx,SNAP,Exchange token,Utility,,2021-12-13,IDO,10000000,2021-12-09,,0.025,250000.0,,,,,2022-02-19 00:00:00+00:00,0.01636029,0.00305732919375,0.12229316775,2022-03-21 00:00:00+00:00,0.01373031,0.0026795558109375,0.22947540018749998,2022-04-20 00:00:00+00:00,0.013272862622,0.002178666660685717,0.31662206661492864,,,,,,,,,,,,
1759,171823,,L2PAD,L2PAD,DeFi,Utility,,2021-12-19,IDO,250000,2021-12-18,,0.8,200000.0,,,,,2022-02-19 00:00:00+00:00,0.49323419,0.09217313925625001,0.1152164240703125,,,,,,,,,,,,,,,,,,,,
841,171838,1825.0,Universe Island,UIM,Gaming,Utility,,2021-12-24,IDO,476190476,2021-12-24,,0.00021,100000.0,,,,"['SFUND', 'moonSTART', 'truepnl']",2022-04-18 00:00:00+00:00,0.000321654872,6.0109254205e-05,0.28623454383333335,2022-05-18 00:00:00+00:00,0.000119641187,2.3348725400468752e-05,0.3974189505022322,,,,,,,,,,,,,,,,
940,171839,1997.0,GamesPad,GMPD,Gaming,Utility,,2021-12-21,IEO,4909090,2021-12-21,"{'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}",0.055,270000.0,,,,['bullperks'],2022-02-19 00:00:00+00:00,0.46037791,0.08603312193125001,1.564238580568182,2022-03-21 00:00:00+00:00,0.26756905,0.052217772414062495,2.5136526244602275,2022-04-20 00:00:00+00:00,0.121534417663,0.01994919946277068,2.876365341965149,,,,,,,,,,,,
980,171841,2059.0,Dinoland,DNL,Gaming,,,2022-01-22,IDO,8823529,2022-01-22,,0.017,150000.0,,,,['TPAD'],2022-02-19 00:00:00+00:00,0.13185397,0.02464021064375,1.4494241555147058,2022-03-21 00:00:00+00:00,0.0147404,0.0028766811875,1.6186406959558823,2022-04-20 00:00:00+00:00,0.008473353272,0.001390853865037362,1.7004556291933741,,,,,,,,,,,,
