,id,rank,slug,name,symbol,category,rounds,tokenRole,totalTokensForSale
68,87,173.0,polymath-network,Polymath,POLY,Blockchain Service,"[{'endDate': '2018-01-13', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.4, 'raise': 96194697}, 'BTC': {'price': 2.82931876597472e-05}, 'ETH': {'price': 0.000301512115910897}}}]",,
69,100743,174.0,apenft,APENFT,NFT,Blockchain Service,"[{'startDate': '2021-05-20', 'endDate': '2021-05-20', 'type': 'IEO', 'tokensForSale': 3999960000000, 'values': {'USD': {'price': 7.2e-08, 'raise': 288000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}, {'startDate': '2021-05-20', 'endDate': '2021-05-20', 'type': 'IEO', 'tokensForSale': 15999840000000, 'values': {'USD': {'price': 1.32e-07, 'raise': 2112000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}]",Utility,
70,5200,176.0,mxc,MXC,MXC,IOT,"[{'startDate': '2018-09-30', 'endDate': '2018-10-19', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.015}, 'ETH': {'price': 5e-05}}}, {'startDate': '2018-06-01', 'endDate': '2018-09-01', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.015}}}]",,
71,3915,178.0,nucypher,NuCypher,NU,Network,"[{'startDate': '2017-12-12', 'endDate': '2017-12-12', 'type': 'Private', 'tokensForSale': 310000000, 'values': {'USD': {'price': 0.0142, 'raise': 4400000}}}, {'startDate': '2019-07-10', 'endDate': '2019-07-10', 'type': 'Private', 'tokensForSale': 80000000, 'values': {'USD': {'price': 0.13, 'raise': 10700000}}}, {'startDate': '2016-09-08', 'endDate': '2016-09-08', 'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'raise': 750000}}}]",Utility,
72,165915,179.0,immutable-x,Immutable X,IMX,Non-Fungible Tokens (NFT),"[{'startDate': '2021-11-05', 'endDate': '2021-11-05', 'type': 'IEO', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.16, 'raise': 960000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}, {'startDate': '2021-09-08', 'type': 'ICO', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.1, 'raise': 4000000}}}, {'startDate': '2021-09-08', 'type': 'ICO', 'tokensForSale': 60000000, 'values': {'USD': {'price': 0.15, 'raise': 9000000}}}, {'type': 'Private', 'tokensForSale': 285200000, 'values': {'USD': {'price': 0.1, 'raise': 28520000}}}]",Utility,
73,169902,180.0,aleph-zero,Aleph Zero,AZERO,Blockchain infrastructure,"[{'type': 'Seed', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.04, 'raise': 2000000}}}, {'type': 'Seed', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.057, 'raise': 2850000}}}, {'startDate': '2021-10-05', 'endDate': '2021-10-07', 'type': 'ICO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.1, 'raise': 10000000}}}]",Utility,
74,29958,181.0,illuvium,Illuvium,ILV,Gaming,"[{'type': 'Seed', 'tokensForSale': 1500000, 'values': {'USD': {'price': 3.33, 'raise': 5000000}}}, {'startDate': '2021-03-30', 'endDate': '2021-03-30', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 50}}}, {'type': 'Seed', 'tokensForSale': 500000, 'values': {}}]",,
75,29464,183.0,casper,Casper,CSPR,Blockchain infrastructure,"[{'startDate': '2021-03-23', 'endDate': '2021-03-23', 'type': 'ICO', 'tokensForSale': 800000000, 'values': {'USD': {'price': 0.015, 'raise': 12000000}}}, {'startDate': '2021-03-25', 'endDate': '2021-03-25', 'type': 'ICO', 'tokensForSale': 400000000, 'values': {'USD': {'price': 0.02, 'raise': 8000000}}}, {'startDate': '2021-03-26', 'endDate': '2021-03-26', 'type': 'ICO', 'tokensForSale': 400000000, 'values': {'USD': {'price': 0.03, 'raise': 12000000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.01, 'raise': 14000000}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.015, 'raise': 11900000}}}, {'startDate': '2021-04-07', 'endDate': '2021-04-08', 'type': 'ICO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.015, 'raise': 1500000}}}, {'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'raise': 14500000}}}]",,
76,26300,184.0,rally,Rally ,RLY,DeFi,"[{'startDate': '2021-04-01', 'endDate': '2021-04-03', 'type': 'ICO', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.6}}}]",Utility,
77,173003,185.0,project-galaxy,Project Galaxy,GAL,Data Service,"[{'startDate': '2022-02-17', 'endDate': '2022-02-24', 'type': 'ICO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 1.5, 'raise': 15000000}}}]",,
78,5323,193.0,nervos,Nervos Network,CKB,Blockchain infrastructure,"[{'startDate': '2019-10-16', 'endDate': '2019-10-25', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.01, 'raise': 69487295}}}, {'endDate': '2018-07-01', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'hardCap': 28000000, 'price': 0.006, 'raise': 28000000}}}]",Utility,
79,90739,194.0,radio-caca,Radio Caca,RACA,Non-Fungible Tokens (NFT),"[{'startDate': '2021-08-27', 'endDate': '2021-08-27', 'type': 'IEO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.000723554, 'raise': 72355}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
80,170690,196.0,aurora-evm,Aurora,AURORA,Blockchain Service,"[{'startDate': '2021-11-11', 'endDate': '2021-11-11', 'type': 'IDO', 'tokensForSale': 300000, 'values': {'USD': {'price': 1, 'raise': 300000}}}, {'startDate': '2021-11-05', 'endDate': '2021-11-05', 'type': 'IDO', 'tokensForSale': 50000, 'values': {'USD': {'price': 1, 'raise': 50000}}}, {'startDate': '2021-11-18', 'endDate': '2021-11-18', 'type': 'IEO', 'tokensForSale': 11495, 'values': {'USD': {'price': 8.7, 'raise': 100000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-11-17', 'endDate': '2021-11-17', 'type': 'IDO', 'tokensForSale': 650000, 'values': {'USD': {'price': 8.1918, 'raise': 5324689}}}]",Utility,
81,25944,197.0,e-radix,e-Radix,EXRD,Protocol,"[{'startDate': '2020-10-08', 'type': 'ICO', 'tokensForSale': 642000000, 'values': {'USD': {'price': 0.039, 'raise': 12700000}}}]",Utility,
82,27390,198.0,dao-token,DAO Maker,DAO,DeFi,"[{'startDate': '2021-01-18', 'endDate': '2021-01-18', 'type': 'IEO', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.1, 'hardCap': 300000, 'raise': 300000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1}}}, {'type': 'ICO', 'tokensForSale': 42000000, 'values': {'USD': {'price': 0.1, 'raise': 4200000}}}]",Utility,
83,147,200.0,telcoin,Telcoin,TEL,Mobile,"[{'startDate': '2017-12-12', 'endDate': '2017-12-31', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0013, 'hardCap': 25000000, 'raise': 25000000}, 'BTC': {'price': 9.6e-08}, 'ETH': {'price': 1.8165e-06}}}]",,
84,142,215.0,medibloc,MediBloc,MED,Healthcare,"[{'startDate': '2017-11-13', 'endDate': '2017-12-15', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0088, 'hardCap': 30000000, 'raise': 21271251}, 'BTC': {'price': 3.38e-07}, 'ETH': {'price': 1.269e-05}}}]",,
85,1235,217.0,republic-protocol,Ren,REN,DeFi,"[{'startDate': '2018-02-03', 'endDate': '2018-02-03', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0571, 'hardCap': 34400000, 'raise': 34299022}, 'BTC': {'price': 6.36759437250711e-06}, 'ETH': {'price': 5.814e-05, 'hardCap': 35000}}}]",,
86,26124,219.0,persistence,Persistence,XPRT,DeFi,"[{'startDate': '2021-03-31', 'endDate': '2021-03-31', 'type': 'IEO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.4}}, 'ieoPlatformExchange': {'id': 84, 'name': 'AscendEX', 'slug': 'bitmax'}}, {'type': 'Pre-sale', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.1, 'raise': 1000000}}}, {'type': 'Private', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.25, 'raise': 1500000}}}, {'type': 'Seed', 'tokensForSale': 8000000, 'values': {'USD': {'price': 0.15, 'raise': 1200000}}}]",Utility,
87,26107,220.0,injective-protocol,Injective,INJ,Exchange token,"[{'startDate': '2020-10-19', 'endDate': '2020-10-20', 'type': 'IEO', 'tokensForSale': 9000000, 'values': {'USD': {'price': 0.4, 'raise': 3600000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'type': 'Private', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.0833, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 16670000, 'values': {'USD': {'price': 0.18, 'raise': 3000000}}}]",Utility,
88,8025,221.0,wink-token,WINkLink,WIN,Blockchain Service,"[{'startDate': '2019-07-24', 'endDate': '2019-07-30', 'type': 'IEO', 'tokensForSale': 49950000000, 'values': {'USD': {'price': 0.0001201, 'raise': 6000000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'type': 'Private/Pre-sale', 'tokensForSale': 149850000000, 'values': {'USD': {'price': 6.673e-05, 'raise': 10000000}}}]",Utility,199800000000.0
89,33,226.0,status,Status,SNT,Social Network,"[{'startDate': '2017-06-20', 'endDate': '2017-06-20', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.037, 'hardCap': 90000000, 'raise': 107664907}, 'BTC': {'price': 1.4513e-05}, 'ETH': {'price': 0.0001}}}]",,
90,3987,227.0,orbs,Orbs,ORBS,Blockchain infrastructure,"[{'startDate': '2018-05-01', 'endDate': '2018-05-15', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1}, 'ETH': {'price': 0.000142}}}, {'startDate': '2018-04-16', 'endDate': '2018-04-30', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'ETH': {'price': 0.000142}, 'USD': {'price': 0.1}}}]",,
91,3917,232.0,keep-network,Keep network,KEEP,Blockchain Service,"[{'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'raise': 30000000}}}]",,
92,170469,236.0,holoride,holoride,RIDE,Entertainment,"[{'startDate': '2021-11-04', 'endDate': '2021-11-26', 'type': 'IDO', 'tokensForSale': 50000000, 'values': {'USD': {'raise': 2000000, 'price': 0.04, 'hardCap': 2000000}}}, {'type': 'Private', 'tokensForSale': 200000000, 'values': {'USD': {'price': 0.02, 'raise': 4000000}}}]",Utility,
93,2232,241.0,xyo-network,XYO,XYO,IOT,"[{'startDate': '2018-03-20', 'endDate': '2018-05-21', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0072, 'hardCap': 48000000, 'raise': 12000000}, 'BTC': {'price': 8.51838783347325e-07}, 'ETH': {'price': 1.029e-05}}}]",,
94,7505,242.0,chromia,Chromia,CHR,Blockchain Service,"[{'startDate': '2019-05-28', 'endDate': '2019-05-28', 'type': 'IEO', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.05, 'raise': 2000000}, 'KCS': {'price': 0.0455}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}, {'endDate': '2018-08-04', 'type': 'Private/Pre-sale', 'tokensForSale': 179600000, 'values': {'USD': {'price': 0.058}}}]",Utility,219600000.0
95,6474,244.0,fetch-ai,Fetch AI,FET,Artificial Intelligence,"[{'startDate': '2019-02-25', 'endDate': '2019-02-25', 'type': 'IEO', 'tokensForSale': 69205152, 'values': {'USD': {'price': 0.0867, 'raise': 6000000}, 'BTC': {'price': 2.28e-05}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'startDate': '2018-03-01', 'endDate': '2018-09-24', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.05267, 'raise': 17000000}}}]",Utility,230599515.0
96,49307,246.0,tribe-fei-protocol,TRIBE,TRIBE,DeFi,"[{'startDate': '2021-03-31', 'endDate': '2021-04-04', 'type': 'ICO', 'tokensForSale': 200000000, 'values': {}}]",Utility,
97,202,248.0,origintrail,OriginTrail,TRAC,Protocol,"[{'startDate': '2018-01-15', 'endDate': '2018-01-17', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1, 'hardCap': 21500000, 'raise': 21513600}, 'BTC': {'price': 9.6187088670147e-06}, 'ETH': {'price': 0.000108569733077616, 'hardCap': 17928}}}]",,
98,3946,249.0,coti,COTI,COTI,Protocol,"[{'startDate': '2019-06-04', 'endDate': '2019-06-04', 'type': 'IEO', 'tokensForSale': 46152000, 'values': {'USD': {'price': 0.065, 'raise': 3000000}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}, {'endDate': '2018-06-05', 'type': 'Private/Pre-sale', 'tokensForSale': 200200000, 'values': {'USD': {'price': 0.08, 'raise': 16016000}}}]",Utility,
99,120,250.0,civic,Civic,CVC,Blockchain Service,"[{'endDate': '2016-06-21', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1, 'raise': 33000000}, 'BTC': {'price': 0.000145607505977525}, 'ETH': {'price': 0.00847651718000994}}}]",,
100,3969,252.0,bitmax-token,AscendEx Token,ASD,Exchange token,"[{'endDate': '2018-07-23', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0182, 'hardCap': 13700000, 'raise': 13672800}, 'ETH': {'price': 4e-05, 'hardCap': 30000}}}]",,
101,6666,253.0,hxro,RealHxro,HXRO,Gaming,"[{'endDate': '2018-12-30', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.02, 'raise': 200000}}}]",,
102,20041,254.0,wazirx,WazirX,WRX,Exchange token,"[{'startDate': '2020-02-03', 'endDate': '2020-02-04', 'type': 'IEO', 'tokensForSale': 100000000, 'values': {'BNB': {'price': 0.00108}, 'USD': {'hardCap': 2000000, 'price': 0.02, 'raise': 2000000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'type': 'Private', 'tokensForSale': 50000000, 'values': {'USD': {'hardCap': 900000, 'price': 0.018, 'raise': 900000}}}]",Utility,
103,163032,255.0,goldfinch-finance,Goldfinch,GFI,DeFi,"[{'startDate': '2021-06-01', 'endDate': '2021-06-03', 'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'raise': 11000000}}}]",Utility,
104,83,257.0,power-ledger,Power Ledger,POWR,Blockchain Service,"[{'startDate': '2017-09-08', 'endDate': '2017-10-06', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0838, 'raise': 13240000}}}]",,
105,3910,259.0,origin-protocol,Origin Protocol,OGN,Protocol,"[{'endDate': '2017-11-10', 'type': 'Private', 'tokensForSale': 43800000, 'values': {'USD': {'price': 0.0685, 'raise': 3000000}}}, {'startDate': '2018-01-12', 'endDate': '2018-04-09', 'type': 'Private/Pre-sale', 'tokensForSale': 237500000, 'values': {'USD': {'price': 0.12, 'raise': 28510000}}}, {'startDate': '2018-06-18', 'endDate': '2018-07-31', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1364, 'raise': 6600000}}}]",Utility,
106,20596,261.0,cartesi,Cartesi,CTSI,Dapp,"[{'startDate': '2020-04-22', 'endDate': '2020-04-22', 'type': 'IEO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.015, 'hardCap': 1500000, 'raise': 1500000}, 'BNB': {'price': 0.00097911}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'startDate': '2019-04-06', 'endDate': '2019-05-21', 'type': 'Private/Pre-sale', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.01, 'raise': 500000}}}, {'startDate': '2017-08-01', 'endDate': '2017-08-01', 'type': 'Private', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.005, 'raise': 100000}}}, {'startDate': '2019-12-22', 'endDate': '2019-12-31', 'type': 'Private/Pre-sale', 'tokensForSale': 6700000, 'values': {'USD': {'price': 0.03, 'raise': 200000}}}]",Utility,
107,3262,265.0,milk,MiL.k,MLK,Blockchain Service,"[{'type': 'Private', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.1038, 'raise': 5190000}}}, {'type': 'Private', 'tokensForSale': 30000000, 'values': {'USD': {'price': 0.0833, 'raise': 2499000}}}, {'type': 'Private', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.125, 'raise': 6250000}}}]",Utility,130000000.0
108,72,267.0,kyber-network,Kyber Network Krystal,KNC,Exchange token,"[{'startDate': '2017-09-15', 'endDate': '2017-09-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.38, 'hardCap': 46000000, 'raise': 52000000}, 'BTC': {'price': 0.000112857}, 'ETH': {'price': 0.00166, 'hardCap': 200000}}}]",,
109,7847,269.0,ultra,Ultra,UOS,Gaming,"[{'startDate': '2019-07-16', 'endDate': '2019-07-17', 'type': 'IEO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.05, 'hardCap': 5000000, 'raise': 5000000}}}]",Utility,
110,79,271.0,dent,Dent,DENT,Marketplace,"[{'endDate': '2017-07-26', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0006}, 'BTC': {'price': 2.39520666703835e-07}, 'ETH': {'price': 3.00089772487679e-06}}}]",,
111,122,272.0,crypto-com-mco,Crypto.com,MCO,Financial services,"[{'startDate': '2017-05-18', 'endDate': '2017-06-18', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 2.89, 'raise': 26700000}, 'ETH': {'price': 0.00753352}}}]",,
112,3924,277.0,celer-network,Celer Network,CELR,Blockchain Service,"[{'startDate': '2019-03-19', 'endDate': '2019-03-19', 'type': 'IEO', 'tokensForSale': 600000000, 'values': {'USD': {'price': 0.0067, 'raise': 4000000}, 'BNB': {'price': 0.000434}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'startDate': '2018-07-01', 'endDate': '2018-07-31', 'type': 'Private/Pre-sale', 'tokensForSale': 1500000000, 'values': {'USD': {'price': 0.015, 'raise': 30000000}}}]",,3300000000.0
113,29002,278.0,my-neighbor-alice,My Neighbor Alice,ALICE,Gaming,"[{'type': 'Private', 'tokensForSale': 21000000, 'values': {'USD': {'price': 0.1, 'raise': 2100000}}}, {'startDate': '2021-02-02', 'endDate': '2021-02-03', 'type': 'IDO', 'tokensForSale': 800000, 'values': {'USD': {'price': 0.125, 'raise': 100000}}}]",Utility,
114,6737,279.0,ocean-protocol,Ocean Protocol,OCEAN,Data Service,"[{'startDate': '2019-04-30', 'endDate': '2019-05-03', 'type': 'IEO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.12, 'raise': 5640000}}, 'ieoPlatformExchange': {'id': 11, 'name': 'Bittrex', 'slug': 'bittrex'}}, {'startDate': '2019-07-01', 'endDate': '2019-03-20', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.25}}}]",Utility,
115,27459,283.0,api-3,API3,API3,Blockchain Service,"[{'startDate': '2020-11-30', 'endDate': '2020-12-03', 'type': 'ICO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 2, 'raise': 23000000}}}, {'type': 'Seed', 'tokensForSale': 10000000, 'values': {'USD': {'raise': 3000000}}}]",Utility,
116,148780,286.0,coin-98,Coin98,C98,DeFi,"[{'startDate': '2021-07-16', 'endDate': '2021-07-23', 'type': 'IEO', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.075, 'raise': 3750000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'type': 'Strategic', 'tokensForSale': 150000000, 'values': {'USD': {'price': 0.075, 'raise': 11250000}}}, {'type': 'Seed', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.025, 'raise': 1250000}}}]",,
117,172326,287.0,weway,WeWay,WWY,Entertainment,"[{'type': 'Private', 'tokensForSale': 600000000, 'values': {'USD': {'price': 0.003, 'raise': 1800000}}}, {'startDate': '2022-01-11', 'endDate': '2022-01-11', 'type': 'IDO', 'tokensForSale': 60000000, 'values': {'USD': {'price': 0.005, 'raise': 300000}}}, {'startDate': '2022-01-11', 'endDate': '2022-01-11', 'type': 'IDO', 'tokensForSale': 60000000, 'values': {'USD': {'price': 0.005, 'raise': 300000}}}]",Utility,
118,90594,289.0,metisdao,MetisDAO,METIS,Blockchain Service,"[{'startDate': '2021-05-13', 'endDate': '2021-05-13', 'type': 'IDO', 'tokensForSale': 20000, 'values': {'USD': {'price': 5, 'raise': 100000}}}, {'startDate': '2021-05-13', 'endDate': '2021-05-13', 'type': 'IEO', 'tokensForSale': 10000, 'values': {'USD': {'price': 5, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'type': 'Private', 'tokensForSale': 700000, 'values': {}}, {'type': 'Seed', 'tokensForSale': 600000, 'values': {}}, {'type': 'Strategic', 'tokensForSale': 150000, 'values': {}}]",Utility,
119,89425,293.0,maple-finance,Maple,MPL,DeFi,"[{'type': 'Seed', 'tokensForSale': 2600000, 'values': {'USD': {'price': 0.5, 'raise': 1300000}}}, {'startDate': '2021-04-28', 'endDate': '2021-05-01', 'type': 'IEO', 'tokensForSale': 500000, 'values': {'USD': {'price': 5}}, 'ieoPlatformExchange': {'id': 156, 'name': 'Balancer', 'slug': 'balancer'}}]",Utility,
120,125,294.0,storm,StormX,STMX,Collaboration,"[{'startDate': '2017-11-07', 'endDate': '2017-12-08', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0113, 'hardCap': 27600000, 'raise': 30716420}, 'BTC': {'price': 6.63e-07}, 'ETH': {'price': 3.711e-05, 'hardCap': 64321}}}]",,
121,20793,298.0,lukso,LUKSO,LYXE,Blockchain Service,"[{'startDate': '2020-05-14', 'endDate': '2020-05-19', 'type': 'IEO', 'tokensForSale': 1000000, 'values': {'USD': {'hardCap': 220000, 'price': 0.22, 'raise': 220000}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}, {'type': 'Private', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.27}}}]",Utility,
122,91,299.0,request-network,Request Network,REQ,Financial services,"[{'startDate': '2017-10-13', 'endDate': '2017-10-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0672, 'hardCap': 33600000, 'raise': 33600000}, 'BTC': {'price': 1.1815e-05}, 'ETH': {'price': 0.0002, 'hardCap': 100000}}}]",,
123,147914,301.0,floki-inu-new,Floki Inu,FLOKI,Meme,"[{'startDate': '2021-09-16', 'endDate': '2021-09-16', 'type': 'IEO', 'tokensForSale': 2000000000, 'values': {'USD': {'price': 4.58e-05, 'raise': 91600}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
